id,name,ssn,dob,start_date,kyc_date,net_worth
325737,David Wolfe,579-55-4883,1945-09-13,2022-04-17,2024-03-07,21613.94
332893,Lori Park,065-79-9803,1969-10-24,2021-01-06,2024-04-28,14072.88
352536,Sherri Joseph,611-83-1111,1948-12-16,2024-02-11,2024-04-10,112606.59
341836,Briana Moore,722-60-2068,1974-08-07,2022-05-10,2024-04-26,440013.06
344434,Dennis Thomas,141-58-5191,1966-09-11,2020-06-17,2024-01-09,179131.15
372412,Annette Hall,386-78-1238,1947-08-18,2023-01-26,2024-02-18,888951.26
378716,Kimberly Green,438-23-1320,1963-08-15,2021-06-21,2024-01-07,378196.63
358364,Lee Golden,166-96-5270,2002-02-13,2022-06-21,2024-01-14,515929.06
367216,Andrew Bell,391-56-4386,1963-12-11,2023-07-02,2024-03-23,641013.22
381175,Sarah Hughes,862-43-6261,2002-07-31,2021-05-13,2024-03-18,712338.9
395976,Richard Hill,136-56-0193,1946-03-18,2024-05-23,2024-05-21,584891.93
389400,Monique Ross,529-04-5083,1993-03-25,2020-12-01,2024-04-28,376922.53
389718,Manuel Robinson,040-56-0161,1961-04-06,2024-04-21,2024-04-28,715230.08
376676,Catherine Williams,248-68-1234,1933-08-02,2023-09-02,2024-02-03,272761.19
343703,David Carpenter,084-34-8522,1946-07-19,2023-04-23,2024-06-23,315190.75
360112,Brianna Sanford,653-67-5035,1978-05-14,2023-03-07,2024-06-04,1436.71
319840,Thomas Turner,271-45-5913,1948-03-30,2023-09-19,2024-02-02,238323.01
320689,Julie Li,039-09-4469,1975-07-22,2021-02-09,2024-01-04,66240.13
335512,Bryan Daniels,762-12-3154,1978-05-16,2024-03-22,2024-03-13,56802.95
397184,Olivia Brown,107-13-4708,1945-03-12,2021-05-19,2024-01-17,747715.83
357957,Kathy Pennington,154-68-2364,1960-12-20,2020-04-12,2024-01-26,814306.85
388588,Philip Gomez,598-45-6349,1949-01-16,2022-11-07,2024-02-03,464295.35
385734,Juan Pierce,873-37-7494,1943-11-07,2021-12-08,2024-01-23,131975.09
369014,Morgan Lloyd,624-21-2647,1970-03-12,2024-03-08,2024-04-04,466188.67
360319,Abigail Rodriguez,595-27-6406,1997-06-17,2023-07-26,2024-04-02,421041.02
383552,Eric Oconnell,680-47-7199,1986-01-08,2021-08-03,2024-05-07,658869.59
361974,Vicki Baldwin,550-27-9449,1990-01-26,2023-10-09,2024-05-06,86244.92
364430,Mitchell Bowers,771-57-1896,1940-01-08,2023-05-26,2024-01-12,881634.78
301416,David Frazier,621-55-0947,1958-11-10,2020-08-08,2024-04-12,991967.86
380518,Christine Carter,683-26-9710,1994-04-21,2020-07-31,2024-01-28,702916.15
305565,Amanda King,561-78-8570,1982-09-24,2020-09-05,2024-06-14,151556.6
332160,Janet Bowen,614-41-6475,1937-11-17,2023-05-23,2024-01-05,18009.92
388467,Joseph Dixon,117-57-0191,1976-08-25,2022-03-31,2024-05-19,590558.06
364395,Steven Williams,719-83-9026,1949-07-30,2024-04-07,2024-02-27,232869.08
310779,Matthew Williams,326-59-4829,1950-08-25,2021-12-17,2024-03-23,519805.45
370925,Devin Munoz,407-02-1003,2004-02-16,2023-02-22,2024-02-05,133466.48
327903,Tina Smith,330-06-3680,1985-12-12,2023-10-25,2024-06-28,458978.61
314399,Donald Holland,755-45-7492,2001-11-23,2023-05-01,2024-02-26,129620.64
339893,Richard Mitchell,102-92-9472,1972-11-03,2023-10-02,2024-01-17,745718.71
371961,Tara Hall,283-16-1343,1943-05-16,2022-01-24,2024-03-16,448771.82
361624,Karen Leonard,491-58-9273,2005-08-10,2024-05-06,2024-03-11,425674.74
371358,Paula Hall,410-12-7954,1959-02-14,2023-07-22,2024-01-24,542548.36
324566,Joseph Hill,399-15-3219,1971-03-12,2020-10-29,2024-05-29,653523.83
305687,Tracy Wagner,294-37-3410,1937-05-11,2022-02-22,2024-03-15,329097.88
396411,Lindsay Parks,556-05-8552,1958-08-04,2020-04-08,2024-03-10,879583.69
368457,Charles Conner,577-40-1354,1949-03-18,2022-03-05,2024-06-13,17118.39
329850,Pamela Graves,751-68-9803,1978-10-21,2023-03-13,2024-04-06,350803.2
332745,Dylan Nguyen,220-97-9425,1978-09-16,2020-10-24,2024-04-01,420458.06
378416,Justin Wagner,640-84-9233,1945-09-10,2020-03-14,2024-03-01,463827.45
329197,Christopher Norris,563-06-5272,1943-10-31,2021-12-29,2024-03-01,949284.84
390448,Abigail Brown,305-24-1550,1951-10-11,2023-08-21,2024-04-19,246737.07
379292,Lisa Finley,265-84-5861,1934-09-19,2023-09-30,2024-04-04,374612.91
337102,Elaine Morton,694-97-2453,1936-09-04,2022-09-30,2024-02-12,82731.0
379204,Holly Carlson,486-59-2477,1935-05-31,2023-04-30,2024-03-19,590670.17
309710,Sarah Oliver,532-74-4071,1991-05-20,2023-09-23,2024-06-25,70109.29
352438,Natalie Snyder,812-11-2423,2002-01-22,2024-04-16,2024-04-10,411461.13
350949,Linda Taylor,814-72-3787,1953-01-14,2023-10-05,2024-02-29,140272.32
341351,Caroline Higgins,395-58-2340,1948-08-12,2020-03-09,2024-03-22,875286.49
356416,Jennifer Stone,316-51-8424,1949-01-24,2023-08-20,2024-03-17,204509.84
335233,Christine Valencia,383-55-9157,1957-02-15,2024-02-20,2024-02-27,326898.69
314913,Amy Chambers,006-29-2403,1956-09-06,2020-06-25,2024-02-05,82013.2
381260,Michael Bush,645-15-2556,2004-09-06,2021-12-03,2024-04-03,807818.28
349902,Shaun Hernandez,521-33-9623,1960-12-29,2023-08-13,2024-01-26,858482.05
304364,Jeremy Price,179-21-2599,1969-08-02,2020-01-09,2024-05-08,30652.49
398022,Robin Simmons,467-35-6319,1999-01-29,2020-06-06,2024-06-05,432398.45
301072,Shannon Miller,190-64-8786,1962-07-06,2022-06-14,2024-05-02,442539.51
364795,Steven Nelson,205-40-0445,1979-04-06,2023-06-02,2024-01-01,903788.6
375393,Scott Morales,361-81-9188,2006-05-27,2020-12-04,2024-04-29,371386.14
320438,Carolyn White,116-21-7328,1936-07-08,2020-03-14,2024-05-28,44941.76
360800,Kyle Day,673-68-3020,1941-05-12,2021-06-21,2024-04-20,22618.36
381370,Kimberly Ellis,344-76-6880,1986-06-30,2022-08-19,2024-06-16,912274.15
383411,Edward Castillo,534-74-2671,1994-12-13,2021-06-16,2024-03-27,685590.72
374530,Kelly Yoder,599-27-9714,2002-02-23,2023-10-09,2024-02-18,381003.34
351725,Kevin Marshall,166-46-9140,1943-11-03,2023-03-26,2024-06-18,569613.9
330628,Brandon Lopez,290-69-2943,1957-08-07,2023-03-13,2024-02-21,78455.94
310570,Zachary Lara,186-14-1154,1935-03-13,2020-12-27,2024-05-25,618649.41
315427,Nancy Mcintosh,575-27-5557,1958-09-16,2020-12-15,2024-05-07,954689.52
382000,Randy Lynn,522-49-0708,1966-08-04,2024-05-09,2024-06-01,321859.28
323406,Brittany Saunders,566-26-1883,2006-01-05,2022-02-23,2024-05-31,101485.41
382876,Emily James,316-40-4133,1981-11-17,2022-06-03,2024-05-30,175811.55
357520,Brian Dunn,138-12-6217,1959-11-07,2020-09-27,2024-03-04,896065.46
365496,Cassandra Miles,122-31-6213,1975-08-09,2020-10-04,2024-03-21,173944.15
378359,Stephanie Meyers,831-85-0642,1998-12-13,2023-06-27,2024-01-17,171020.24
347906,Michelle Smith,367-93-2804,1966-01-08,2020-07-13,2024-03-25,661942.59
325542,Lisa Cruz,626-01-6675,1975-02-15,2023-11-05,2024-02-11,922013.82
348166,Douglas Lewis,348-50-5365,1983-09-05,2024-06-30,2024-02-14,293627.51
366329,John Meyer,556-70-8695,1939-09-13,2020-06-21,2024-02-13,44557.44
359922,Craig Martinez,104-30-1434,1977-10-26,2024-05-24,2024-04-30,491243.39
356884,Nicole Carter,112-55-0724,1949-07-07,2022-05-27,2024-01-01,50973.23
332618,Michael Garcia,423-69-5029,2004-10-08,2023-07-08,2024-06-19,139021.65
312630,Samuel Hurst,835-07-9809,1959-07-09,2020-09-08,2024-02-03,480186.46
336612,Shelby Peterson,789-60-8350,2004-06-20,2023-08-17,2024-02-21,959647.49
314425,Carmen Burton,795-05-2443,1950-04-06,2020-11-19,2024-03-16,642319.55
320705,Brittany Russell,522-08-2562,1956-07-22,2021-02-07,2024-06-17,979834.5
373535,Mark Morton,360-31-4600,1940-09-19,2021-02-10,2024-01-09,494762.28
309514,Jose White,836-10-3906,1992-05-02,2024-03-23,2024-05-13,440009.17
355065,Dr. Jonathan Campbell,829-56-1856,1951-03-23,2021-08-08,2024-04-14,490148.16
368751,Leslie Barrera,177-29-7112,1970-08-17,2024-04-24,2024-02-07,270164.74
358206,Amber Montes,150-60-9238,1977-12-12,2020-04-18,2024-05-12,584727.97
390722,Alexandra Scott,465-13-9323,1991-07-16,2020-06-09,2024-03-11,450993.67
377104,Miss Virginia Atkinson,850-27-5640,1967-06-20,2021-07-01,2024-03-28,153527.62
374558,Richard Thompson,381-11-3705,1933-12-27,2022-09-30,2024-02-28,471583.1
310385,Michael Salazar PhD,672-67-4691,1958-10-21,2022-07-07,2024-06-25,316676.7
300809,Gabriela Powell,822-13-1456,1933-12-25,2022-08-24,2024-05-09,638599.71
399192,Kaylee Freeman,142-04-3887,1938-12-17,2022-11-20,2024-01-11,819222.97
332329,Steven Goodman,536-51-2412,2002-09-13,2020-01-11,2024-01-04,160749.17
348972,David Hill,018-94-2719,1965-02-28,2022-05-07,2024-04-09,753192.81
301581,James Cannon,846-59-3476,1969-10-29,2022-12-26,2024-06-17,805012.18
382356,Ashley Kirk,094-49-5974,1948-09-29,2023-04-19,2024-07-02,905554.63
379697,Dr. Michael Evans,203-09-8414,1962-01-16,2022-09-29,2024-01-17,747845.23
374076,Desiree Smith,157-71-9827,2002-07-21,2023-04-06,2024-04-16,165337.59
336647,Alexandria Gray,203-03-2198,1951-03-24,2021-05-17,2024-04-09,145362.5
376857,Timothy Carpenter,521-99-9393,1967-09-01,2022-12-26,2024-06-02,50147.49
383091,Alvin Cooper,488-73-7077,1990-05-30,2022-05-16,2024-01-15,68426.7
326021,Steve Huerta,680-82-6359,1999-08-24,2021-09-12,2024-06-02,759716.88
374079,Nicholas Ball,895-59-7272,1938-08-28,2023-07-21,2024-05-22,793013.86
360046,Christopher Flynn,052-33-7426,1955-07-08,2024-05-22,2024-02-11,645934.39
398177,Mr. Rodney Henderson,309-13-5754,1953-12-16,2020-01-27,2024-06-25,206065.58
336529,Sarah Davis,406-18-4885,1959-08-31,2022-02-19,2024-03-18,645557.3
301999,Robert Jones,517-41-2995,1949-12-27,2021-04-02,2024-03-04,567405.32
343777,Jeffrey Jimenez,383-03-4848,1954-10-16,2020-08-15,2024-04-09,627861.0
318036,Angela Curry,485-39-0078,1957-08-17,2022-02-07,2024-05-03,33289.08
384116,Sarah Ball,588-23-6224,1964-09-18,2023-10-26,2024-03-28,785378.57
330460,James Romero,020-29-4234,1966-12-06,2021-03-29,2024-02-01,223078.49
351998,Michael Simmons,487-72-1920,1957-12-03,2020-08-28,2024-01-04,487759.16
323798,Tara Clements,829-79-5131,1949-04-04,2023-06-20,2024-04-12,172674.45
369500,Christy White,643-65-9885,1973-12-26,2020-11-19,2024-04-05,881803.24
361060,Beth Cline,880-84-9387,1996-07-05,2023-04-08,2024-06-25,711651.36
342894,Aaron Edwards,660-38-1377,2004-11-12,2023-07-03,2024-02-12,834688.47
382521,Kristie Randolph,610-09-6782,1993-03-18,2021-09-29,2024-06-05,172736.31
344281,Cynthia Campbell,545-95-5310,2000-08-10,2023-01-09,2024-01-03,667640.43
319852,Andrea Brown,523-43-8236,1964-01-30,2022-07-11,2024-02-19,94130.92
334605,Erin Martinez,321-97-5677,1954-05-03,2024-05-09,2024-05-01,961055.13
344332,Ashley Perry,769-32-4204,1934-01-23,2020-12-23,2024-02-28,712842.0
373916,Kirk Medina,311-92-9345,1992-03-25,2023-10-11,2024-04-05,85123.72
314896,Sarah Alexander,739-81-2886,2001-06-06,2023-11-08,2024-01-03,150215.9
396851,Patrick Bernard,838-15-8897,1936-12-18,2022-12-29,2024-06-30,564394.6
398694,Latoya Zimmerman,785-23-0554,2004-12-25,2022-02-02,2024-05-10,932824.01
332385,Juan Martin,890-98-3547,1960-01-27,2020-07-04,2024-02-10,154613.12
390101,Tracey Hicks,244-69-2395,1970-12-12,2022-09-18,2024-01-28,51079.12
310969,Anna Johnson,075-50-4465,1982-10-09,2022-06-23,2024-04-24,925101.37
366204,Brian Villa,766-31-9968,2004-01-09,2023-11-16,2024-02-11,27871.17
375137,Katherine Johnson DDS,024-67-6155,1944-06-11,2022-12-19,2024-03-03,898363.77
342443,David Parker,504-11-9020,1978-01-17,2023-10-18,2024-02-18,341876.62
369978,Cathy Reyes,422-03-6476,1978-08-20,2024-04-16,2024-04-12,511008.16
372356,Ms. Sarah Parker,073-01-6334,2004-11-22,2024-05-16,2024-01-27,341470.5
321208,Charles Randolph,565-67-8414,1989-12-20,2021-09-13,2024-06-18,879514.17
361334,Elizabeth Conrad,763-01-3463,1975-09-11,2021-12-21,2024-05-06,643599.61
394350,Dr. Sheila Washington MD,181-86-5328,1959-11-23,2021-01-20,2024-01-10,766361.77
375290,Jared Simpson,772-77-3769,2002-11-10,2022-12-03,2024-04-21,810786.97
360256,Anthony Perez,604-26-7220,1973-03-22,2021-08-23,2024-06-30,953133.87
376014,Jeremy Ward,196-50-4613,1963-09-06,2022-07-18,2024-05-30,813748.56
346850,Penny Shaw,345-84-7780,2001-02-28,2021-03-01,2024-04-19,985433.47
368239,Juan West,692-23-6737,1960-06-16,2023-04-12,2024-05-19,38993.85
378585,Dana Floyd,011-28-5929,1988-08-04,2022-03-15,2024-05-05,50679.22
307151,Cynthia Moore,067-59-4643,1967-05-21,2022-04-17,2024-04-09,268267.35
377233,Carl Smith,873-26-1365,1961-02-18,2021-08-27,2024-05-22,851292.48
390517,Jennifer Curtis,063-86-3676,1971-10-16,2023-05-17,2024-04-24,947830.54
331367,Lawrence Berry,521-15-9760,1949-01-20,2023-06-27,2024-01-14,266277.52
382762,Danielle Hayes,715-53-1755,1960-02-24,2022-04-01,2024-05-04,754419.1
355107,Elizabeth Gonzalez,813-35-3698,1983-07-05,2023-01-01,2024-05-03,163937.72
388746,Veronica Martin,748-22-0077,1977-07-15,2021-05-30,2024-01-01,324646.33
395811,Michelle Bush,710-55-2666,2005-08-11,2021-12-01,2024-06-25,547641.63
340739,Erica Bowers,276-09-6037,1988-07-02,2022-07-20,2024-01-21,214503.01
371254,Kaitlyn King,531-95-8789,1982-02-17,2024-04-05,2024-02-10,866857.54
387586,Nicholas Mcdonald,746-38-8900,1950-03-16,2020-10-11,2024-02-26,564340.19
386008,Maria Contreras,533-75-0007,1946-07-16,2022-03-21,2024-06-07,474089.69
335447,Michael Daniels Jr.,868-55-6161,1977-10-28,2020-11-26,2024-05-20,123328.48
305044,Jeffrey Diaz,175-36-7614,1968-10-23,2021-08-28,2024-05-28,279743.06
360616,Brenda Jones,166-83-4422,1998-12-13,2020-02-02,2024-03-18,742244.96
383187,Thomas Peterson,522-92-9403,1975-12-10,2023-09-16,2024-01-04,892352.2
356050,Alexander Phillips,630-58-5685,1936-12-20,2020-02-24,2024-01-21,275789.5
328831,Joseph Stevens,802-92-3156,1984-10-27,2023-06-02,2024-01-30,636923.7
316527,Stephen Mitchell,358-38-1052,1957-01-01,2020-09-25,2024-06-18,600450.79
354345,Kimberly Kelly,839-04-3147,1999-08-06,2024-02-27,2024-06-01,516953.81
343850,Charles Spencer,360-11-4885,1949-05-23,2020-09-02,2024-05-08,614720.36
353171,Sheila Zhang,470-96-2399,1949-01-19,2020-09-21,2024-04-08,721016.56
378000,Caitlin Hall,278-65-3172,1995-09-16,2024-01-17,2024-04-11,217962.36
326195,Peggy Coleman,635-94-8380,1960-12-25,2023-05-28,2024-03-05,566468.2
375002,Sabrina Martin,074-46-8485,1954-08-25,2021-10-27,2024-03-30,530070.99
364092,Jason Espinoza,155-28-1410,1973-08-10,2020-04-04,2024-04-23,397098.42
336653,Tara Yu,688-06-0639,1964-12-15,2020-11-12,2024-06-15,862890.81
302275,Brandy Lara,786-50-5878,1962-08-18,2020-10-09,2024-01-19,991183.48
358556,Michael Hill,893-96-3431,1946-09-13,2020-01-11,2024-02-19,191350.61
389846,Megan Alvarez,181-70-1714,2003-01-20,2021-11-24,2024-02-07,15294.98
375502,Evan Torres,044-08-0023,1980-08-10,2023-05-28,2024-02-29,745886.14
365482,Michael Johnson,572-60-5028,1935-06-10,2020-06-25,2024-04-26,4200.44
395810,Nathan Garner,511-18-5712,1993-12-12,2021-08-27,2024-05-17,46197.84
373170,Michael Russo,387-55-3907,1949-02-03,2022-07-21,2024-02-15,235129.95
388806,Gregory Preston,330-62-1180,1949-08-29,2024-04-27,2024-01-28,711903.16
368182,Jessica Richards,225-03-0942,1981-06-18,2022-06-08,2024-03-21,601254.02
347692,Heather Howell,481-53-1483,2003-03-09,2023-07-24,2024-02-26,887344.44
338200,Tamara Hammond,756-63-4547,1978-05-21,2020-11-25,2024-01-04,151247.31
363777,Karen Hart,397-21-3713,1936-02-12,2020-09-29,2024-05-19,90538.18
319248,Samuel Griffin,163-99-4155,2003-04-28,2023-12-31,2024-02-11,154649.07
374593,Hannah White,037-43-7645,1949-09-27,2023-12-05,2024-05-28,625098.91
392345,Joshua Young,519-43-8537,1944-05-30,2021-10-31,2024-03-03,821759.98
370772,Emily Alexander,116-65-3623,1960-11-16,2022-05-15,2024-02-24,52734.5
391044,Lindsay Hayes,691-06-1437,1977-09-09,2024-01-09,2024-04-01,909379.42
312123,Jonathan Jones,342-86-0332,1997-03-23,2021-06-26,2024-01-05,613545.32
382352,John Orozco,863-69-2311,1986-04-03,2022-12-14,2024-01-14,856268.88
319249,Marc Casey,446-83-4924,1935-09-06,2022-04-25,2024-03-02,594537.59
366314,Ruben Sherman,784-77-8971,1970-06-18,2023-10-08,2024-01-17,133530.37
348406,Paul Moore,767-66-3389,1938-11-30,2021-02-11,2024-02-28,66893.55
384560,Jennifer Cruz,336-84-0745,2001-07-15,2020-06-05,2024-02-02,11833.74
388538,Amy Cruz,546-53-8472,1978-01-25,2022-10-01,2024-04-25,536157.48
347152,Jenny Hudson,334-16-6078,1957-08-07,2020-07-21,2024-02-04,935059.23
353853,Donna Dickson,880-67-7169,1986-03-18,2022-08-23,2024-01-29,721865.56
340139,Brian Mills,042-48-5233,1978-06-09,2023-12-22,2024-02-07,317583.49
363727,Justin Smith,284-04-0371,1976-06-04,2023-07-09,2024-04-19,396528.08
315899,Chad Liu,766-73-0314,1963-07-17,2022-01-08,2024-02-29,685683.58
392391,Adam Avery,405-92-3122,1968-03-01,2021-05-26,2024-03-22,642305.17
354955,Brittany Brooks,451-01-8354,1994-04-06,2020-02-12,2024-06-06,714357.6
316032,Maria Baker,861-04-7702,1982-02-10,2022-02-25,2024-06-23,847841.45
357754,Aaron Mcdaniel,283-18-7155,1956-04-16,2020-03-02,2024-03-22,974333.58
389745,Daniel Woods,583-91-6716,1996-09-24,2020-03-03,2024-01-06,557804.82
328232,Jason Baker,137-39-0220,1986-08-28,2022-09-18,2024-02-25,910760.88
366813,Angela Nelson,763-62-5872,1950-08-23,2021-08-15,2024-04-16,805640.72
398278,Carolyn Lambert,254-75-8143,1944-07-02,2020-01-12,2024-04-21,54292.37
395032,Anna Rodriguez,822-36-0092,1956-05-23,2020-12-29,2024-02-27,469669.26
335547,Kristopher Gibson,626-77-0308,1969-01-11,2023-04-18,2024-04-15,157566.49
364924,David Mathews,191-54-0480,1981-09-22,2020-01-06,2024-02-06,607329.81
330075,Mark Cooper,407-39-8342,1957-07-31,2023-07-08,2024-04-29,250139.31
364277,Richard Sanchez,699-39-9263,1964-12-10,2022-02-01,2024-06-06,106797.84
318039,Kiara Smith,343-71-7675,1991-08-31,2020-05-13,2024-06-08,774246.86
378076,Tanya Richardson,582-34-6052,1984-08-22,2021-12-22,2024-05-06,779594.54
331011,Charles Franklin,260-52-4590,1985-06-10,2024-02-02,2024-07-01,163525.68
340684,Tim Barnett,723-91-4732,1979-10-11,2020-03-14,2024-06-22,328609.25
392221,Cody Kramer,780-62-4510,1950-11-10,2020-11-24,2024-05-23,881797.21
300638,Melissa Farley,609-37-8911,1988-07-04,2020-02-25,2024-04-11,478371.11
333795,Susan Robles,560-25-3129,1980-06-18,2021-06-17,2024-02-03,834268.76
325524,Andrew Flores,638-82-6015,1941-08-26,2024-02-28,2024-04-01,31255.42
312315,Jessica Lucero,062-90-4095,2003-11-23,2023-05-09,2024-04-07,428295.23
374120,Micheal Roberts,639-13-4896,1939-08-10,2022-09-24,2024-02-23,617262.65
324309,Andrew Reed,173-92-7106,1953-05-05,2023-03-04,2024-01-21,164613.98
327660,Brittany Smith,018-61-2089,1999-09-27,2021-03-06,2024-04-05,852911.24
381140,Rebecca Stanley,836-21-5901,1980-08-12,2023-03-10,2024-01-07,930071.53
370577,Sheena Lyons,656-69-4947,1999-09-28,2023-04-29,2024-01-07,962303.16
373494,Parker Duncan,747-80-7160,1962-05-11,2022-05-05,2024-01-22,108587.86
366100,Joshua Olson,443-44-3344,1975-10-07,2022-09-04,2024-02-11,162050.99
331206,Kristopher Chapman,630-36-6601,1954-01-02,2024-05-18,2024-04-07,809798.58
326564,Jeffrey Goodwin,409-60-3562,2004-04-06,2022-08-14,2024-03-31,607869.65
384929,Phyllis Weaver,313-89-4135,2006-02-06,2020-12-24,2024-02-20,794406.23
306543,Jeffrey Dean,473-05-7405,1986-06-03,2021-04-24,2024-02-12,575953.84
348183,Stephanie Owens,001-33-7281,1979-05-06,2023-10-01,2024-05-06,54992.63
366613,Karen Burton,632-35-4175,1944-03-02,2022-07-31,2024-02-21,106828.34
346192,Rachel Perez,233-34-6560,1997-11-28,2022-01-27,2024-06-03,697122.17
388746,Bryan Huber II,647-53-0667,1962-12-16,2022-02-27,2024-01-31,304606.27
310246,Brandon Ward,528-72-3124,1964-02-12,2024-04-11,2024-02-04,429170.38
303322,Joel Hawkins DDS,115-64-6358,1981-12-10,2021-10-07,2024-02-25,945381.02
349535,Heather Spencer,263-90-7957,1979-07-08,2024-04-24,2024-02-13,930223.48
325513,Timothy Gilbert,005-71-5313,2002-10-27,2022-05-11,2024-01-23,710324.99
374851,Rebecca Gutierrez MD,136-22-2245,1948-09-26,2023-06-06,2024-01-27,554524.25
372038,Cassandra Flynn,790-24-4479,1984-02-21,2022-12-17,2024-03-16,791423.77
383505,Wendy Mcgee,140-20-7025,1935-12-02,2023-08-03,2024-04-16,527578.38
396800,Tanya West DDS,839-06-0823,1977-12-31,2023-08-08,2024-01-20,376256.61
339721,Courtney Owens,388-09-4999,2005-03-03,2020-04-20,2024-01-07,493094.49
321628,Richard Thompson,252-37-7199,1978-10-20,2022-05-28,2024-03-27,61178.95
338529,Jennifer Williams,216-81-0344,2003-09-17,2023-12-27,2024-01-30,853326.95
382795,Keith Jones,796-84-5112,1965-09-23,2021-02-14,2024-01-23,107567.38
387513,Danielle Wolfe,499-02-9026,2004-03-24,2022-04-09,2024-04-15,208327.7
357518,Jesse Tanner,414-10-5547,1997-06-16,2022-12-12,2024-05-19,220748.02
359316,Megan Patterson,480-54-8933,2005-12-30,2022-04-23,2024-02-28,246580.44
329934,Bonnie Medina,441-94-9920,2005-08-20,2023-06-26,2024-06-12,796056.86
385548,Lonnie Brennan,021-36-0004,1975-10-25,2022-10-24,2024-02-16,329785.44
304326,Sean Ruiz,697-04-5653,1993-02-05,2021-06-12,2024-03-21,552095.1
334380,Brad Johnson,421-79-9478,1950-01-05,2022-07-29,2024-04-16,283082.3
316660,David Jones,236-91-6811,1981-06-19,2022-05-05,2024-05-27,595182.3
308334,Christopher Frey,256-01-7370,2003-05-23,2024-02-27,2024-03-14,142060.45
346278,Mark Garcia,641-84-2427,1990-09-30,2021-11-11,2024-05-21,370431.8
301179,Harry Carlson,612-67-7369,1963-03-25,2022-08-06,2024-06-25,452102.53
374282,Laura Thomas,655-87-2004,1981-09-03,2021-10-05,2024-05-11,262601.41
346137,Ms. Nancy Murray,147-04-9900,1934-09-28,2022-01-30,2024-06-28,429452.94
332061,Kyle Taylor,051-22-0622,1945-03-14,2021-10-17,2024-07-04,963304.16
383377,Katie Andrews,798-78-9149,1965-08-26,2021-06-09,2024-05-12,714002.17
302685,Austin Savage,225-57-5448,1947-03-19,2020-10-01,2024-02-13,23388.96
367995,Robert Cunningham,367-74-3770,1938-05-05,2020-08-19,2024-04-06,771159.86
365279,Norman Baker,328-30-8552,1998-10-28,2022-09-21,2024-05-07,129486.92
343968,Caroline Anderson,415-77-7930,1988-03-02,2021-02-14,2024-03-11,314639.4
353418,Jennifer Keith,227-02-1596,1943-03-17,2020-03-07,2024-04-16,751975.49
365822,Paula Johnson,056-54-5923,1946-03-13,2020-09-01,2024-06-06,824358.82
392041,Christopher Burke,632-24-1650,1977-11-11,2023-08-22,2024-05-28,436359.89
375088,Felicia Perry,364-38-1322,1977-01-28,2020-05-13,2024-01-31,271822.73
348419,Dustin Hodges,083-98-0721,1952-10-16,2022-07-18,2024-06-21,927669.49
385890,Jonathan Guzman,204-87-7311,1938-09-02,2020-06-04,2024-07-01,9303.64
397619,Lisa Wilson,888-25-7139,1951-12-29,2024-02-16,2024-03-26,123117.71
317629,Jessica Mathis,231-33-5415,1957-11-01,2023-02-26,2024-05-15,965588.15
317317,Ms. Sharon Garza DDS,784-88-3484,1941-12-22,2021-02-04,2024-02-28,150807.76
300539,Ronald Hernandez,346-82-4493,2005-02-28,2020-03-19,2024-02-10,173671.69
348781,Susan Williams,732-43-4837,1990-03-24,2023-04-30,2024-02-22,765485.34
397449,Robert Hoffman,675-75-2474,1953-04-15,2021-12-22,2024-04-04,51964.21
349343,Fernando Pope,132-66-8269,1948-03-28,2021-11-23,2024-06-19,942472.86
310691,Diana Henderson,811-51-0365,1967-12-15,2020-02-01,2024-06-22,174952.18
338135,Amy Cox MD,761-70-2113,2005-09-28,2020-06-08,2024-02-01,974179.84
356693,Nancy Miller MD,542-62-9560,1970-08-25,2021-01-06,2024-01-08,434628.55
344011,Curtis Garcia,529-35-5708,1955-10-08,2023-08-04,2024-05-05,433099.63
366412,Savannah Scott,754-63-6494,1988-09-28,2023-10-18,2024-05-17,608326.74
316482,Ann Sandoval,195-68-2837,1961-10-11,2022-12-02,2024-04-10,57922.78
332948,Patrick Guzman,835-79-0837,1975-03-24,2024-01-30,2024-06-21,570098.42
398232,Nancy Foley,130-46-0289,1971-08-18,2021-11-07,2024-01-08,570964.9
375616,Megan Lane,092-52-1470,1964-05-27,2023-08-10,2024-01-13,741305.35
326465,Brittany Davis,802-63-9698,1985-12-20,2020-07-04,2024-02-08,656669.53
369372,Robert Robinson,332-46-7924,1950-08-06,2021-12-18,2024-04-30,117625.07
331697,Anthony Beck,501-91-6468,2003-07-31,2023-11-26,2024-04-14,98108.21
322190,Jennifer Sims,328-08-3522,1937-11-23,2021-12-25,2024-04-14,740929.32
328662,Sarah Porter,845-35-0558,1935-07-30,2022-10-20,2024-05-20,169382.82
349927,Linda Smith,324-14-1352,1992-12-21,2020-11-25,2024-05-24,17447.74
318059,Jacob Carter,875-79-0853,1942-02-17,2020-11-13,2024-06-14,90642.31
355136,Sharon Mahoney,025-16-2826,2004-05-07,2021-08-20,2024-06-02,963331.78
395570,Ronald Cunningham,742-18-1745,1998-06-25,2021-02-19,2024-04-02,664067.9
382588,Connor Allen MD,397-96-7594,1983-11-01,2022-10-27,2024-04-09,324910.24
351612,Michelle Cannon,839-60-4179,1968-04-19,2024-04-06,2024-01-06,24373.25
385334,Madison Miller,457-12-1151,1996-11-14,2022-08-11,2024-02-10,105037.88
386019,Michael Watkins MD,821-20-0688,1943-12-02,2024-01-05,2024-02-05,966877.24
